_id,Country,State,City,Name,Operator,Status,Address,Power,Size,Established,Latitude,Longitude,Geocode_Level
3678,USA,Minnesota,Minneapolis,Csquare - Minneapolis MSP1-A,Csquare,,"4450 Dean Lakes Blvd, Shakopee, Minnesota 55413",1.2 MW,"15,990 sq.f.",,44.779163,-93.461630,address
3679,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 6,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,81000 sq.f.,,44.365529179177,-93.287204460761,address
3680,USA,Minnesota,Minneapolis,Monticello Tech Park,Unknown Company,Planned,"MN-25 & 85th St NE, Monticello, Minnesota 55362",,,,45.273934002503,-93.814763550693,address
3681,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 6,Tract,Planned,"2830 220th St W, Building 6, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3682,USA,Minnesota,Minneapolis,Cologix MIN4,Cologix,,"511 11th Ave S, Suite 211, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3683,USA,Minnesota,Minneapolis,IronGate Twin Cities West,IronGate Data Centers,,"500 Bielenberg Dr, St. Paul, Minnesota 55402",34 MW,"25,000 sq.f.",2025,44.945926,-92.956544,address
3684,USA,Minnesota,Minneapolis,IronGate Twin Cities East,IronGate Data Centers,,"401 Bielenberg Dr, Woodbury, Minnesota 55125",66 MW,"60,000 sq.f.",2025,44.947224754935,-92.953623712875,address
3685,USA,Minnesota,Minneapolis,Scannell Technology Park,Scannell Properties,Planned,"90th St NE, Monticello, Minnesota 55362",,,,45.281027,-93.683210,address
3686,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 3,Tract,Planned,"2830 220th St W, Building 3, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3687,USA,Minnesota,Minneapolis,DataBank MSP1 - West Twin Cities,DataBank,,"7700 France Ave S, Edina, Minnesota 55435",1.35 MW,"26,240 sq.f.",2001,44.863358559436,-93.329015585265,address
3688,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 7,Tract,Planned,"2806 225th St W, Building 7, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3689,USA,Minnesota,Minneapolis,Lumen Minneapolis 3,Lumen,,"715 N 2nd Street, Minneapolis, Minnesota 55401",,,,44.988620949022,-93.276049639568,address
3690,USA,Minnesota,Minneapolis,Windstream Minneapolis,Windstream,,"401 2nd Ave S, Minneapolis, Minnesota 55401",,,,44.978547658583,-93.26704403088,address
3691,USA,Minnesota,Minneapolis,DataBank MSP3 - Brooklyn Park,DataBank,,"8111 Oxbow Creek Dr N, Brooklyn Park, Minnesota 55445",9 MW,82231 sq.f.,2021,45.143609,-93.385860,address
3692,USA,Minnesota,Minneapolis,IronGate Downtown Minneapolis,IronGate Data Centers,Under Construction,"110n N 1st St, Minneapolis, Minnesota 55401",,,2026,44.984746497951,-93.268072589466,address
3693,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 4,Tract,Planned,"2830 220th St W, Building 4, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3694,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 8,Tract,Planned,"2806 225th St W, Building 8, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3695,USA,Minnesota,Minneapolis,CloudHQ MSP1,CloudHQ,Planned,"2007 Schoolmaster Dr, Chaska, Minnesota 55318",180 MW,,,44.812450739107,-93.632739787757,address
3696,USA,Minnesota,Minneapolis,Aureon Minneapolis,Aureon Networks,,"511 11th Ave S, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3697,USA,Minnesota,Minneapolis,Lumen Minneapolis 2,Lumen,,"511 11th Avenue South, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3698,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 1,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,81000 sq.f.,,44.365529179177,-93.287204460761,address
3699,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 5,Tract,Planned,"2830 220th St W, Building 5, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3700,USA,Minnesota,Minneapolis,Scannell Technology Park - Building 2,Scannell Properties,Planned,"90th St NE, Monticello, Minnesota 55362",,320000 sq.f.,,45.281027,-93.683210,address
3701,USA,Minnesota,Minneapolis,Lumen Minnetonka 2,Lumen,,"5480 Feltl Rd, Minnetonka, Minnesota 55343",,,,44.90509673498,-93.420832641925,address
3702,USA,Minnesota,Minneapolis,Connect Eagan,Connect Data Centers by Oppidan,Under Construction,"550 Opperman Dr, Eagan, Minnesota 55123",5 MW,"61,500 sq.f.",,44.827913538711,-93.110912122682,address
3703,USA,Minnesota,Minneapolis,Cologix MIN5,Cologix,,"511 11th Ave S, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3704,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 5,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,81000 sq.f.,,44.365529179177,-93.287204460761,address
3705,USA,Minnesota,Minneapolis,T5 Data Centers - T5@Minneapolis,T5 Data Centers,,"1001 3rd Ave S, Minneapolis, Minnesota 55404",30 MW,"100,000 sq.f.",2015,44.972138443777,-93.270543573613,address
3706,USA,Minnesota,Minneapolis,511 Building,Unknown Company,,"511 11th Avenue South, Minneapolis, Minnesota 55415",,"273,000 sq.f.",1982,44.972381860868,-93.255588816877,address
3707,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 4,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,44000 sq.f.,,44.365529179177,-93.287204460761,address
3708,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 1,Tract,Planned,"2830 220th St W, Building 1, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3709,USA,Minnesota,Minneapolis,Cologix MIN1,Cologix,,"511 11th Ave South, Suite 100, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3710,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 10,Tract,Planned,"2806 225th St W, Building 10, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3711,USA,Minnesota,Minneapolis,Trustwave NOC,"Trustwave Holdings, Inc.",,"7599 Corporate Way, Eden Prairie, Minnesota 55344",,,2004,44.86516808832,-93.468071438079,address
3712,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 3,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,107000 sq.f.,,44.365529179177,-93.287204460761,address
3713,USA,Minnesota,Minneapolis,Cologix MIN2,Cologix,,"511 11th Ave S, Suite 400, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3714,USA,Minnesota,Minneapolis,Archer Minneapolis - Building 2,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",,81000 sq.f.,,44.365529179177,-93.287204460761,address
3715,USA,Minnesota,Minneapolis,Connect Apple Valley,Connect Data Centers by Oppidan,Canceled,"150th St W & Pilot Knob Rd, Apple Valley, Minnesota 55124",,,,44.732086,-93.177248,address
3716,USA,Minnesota,Minneapolis,Unisys Eagan DC,Jones Lang LaSalle (JLL),,"3199 Pilot Knob Rd., Eagan, Minnesota 55121",,,,44.841136565742,-93.167325748772,address
3717,USA,Minnesota,Minneapolis,250 Marquette Avenue,"KBS Capital Markets Group, LLC",,"250 Marquette Avenue, Minneapolis, Minnesota 55401",,,1973,44.980706737112,-93.26733137332,address
3718,USA,Minnesota,Minneapolis,Lumen Minneapolis 1,Lumen,,"222 S 9th Street, Minneapolis, Minnesota 55402",,,,44.973672278384,-93.270785255777,address
3719,USA,Minnesota,Minneapolis,Consolidated Edina,Consolidated Communications,,"7700 France Avenue, Edina, Minnesota 55435",,"2,000 sq.f.",,44.863358559436,-93.329015585265,address
3720,USA,Minnesota,Minneapolis,Archer Minneapolis Campus,Archer Datacenters,Planned,"15339 Acorn Trail, Faribault, Minnesota 55021",120 MW,,,44.365529179177,-93.287204460761,address
3721,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 2,Tract,Planned,"2830 220th St W, Building 2, Farmington, Minnesota 55024",,,,44.630560535786,-93.121322634691,address
3722,USA,Minnesota,Minneapolis,Lumen Minnetonka 1,Lumen,,"5500 Feltl Rd, Minnetonka, Minnesota 55343",,,,44.904809322458,-93.420681958174,address
3723,USA,Minnesota,Minneapolis,CENTRA Minneapolis (MSP1),CENTRA,Under Construction,"3640 Nasseff Way, Eagan, Minnesota 55123",12 MW,150000 sq.f.,,44.832413,-93.159544,address
3724,USA,Minnesota,Minneapolis,Scannell Technology Park - Building 3,Scannell Properties,Planned,"90th St NE, Monticello, Minnesota 55362",,320000 sq.f.,,45.281027,-93.683210,address
3725,USA,Minnesota,Minneapolis,DataBank MSP4 - Downtown,DataBank,,"511 11th Avenue S, Minneapolis, Minnesota 55145",0.779 MW,"8,170 sq.f.",,44.972381860868,-93.255588816877,address
3726,USA,Minnesota,Minneapolis,Flexential Minneapolis - Chaska Data Center,Flexential,,"3500 Lyman Blvd, Chaska, Minnesota 55318",9 MW,,,44.849509869932,-93.599409247691,address
3727,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 9,Tract,Planned,"2806 225th St W, Building 9, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3728,USA,Minnesota,Minneapolis,Cogent Data Center - St. Paul,"Cogent Communications, Inc.",,"847 Earl St, St Paul, Minnesota 55106",1.4 MW,"46,025 sq.f.",,44.967141,-93.056789,address
3729,USA,Minnesota,Minneapolis,US Signal Minneapolis MN01,"US Signal Company, LLC",,"10290 W 70th St, Eden Prairie, Minnesota 55344",5.4 MW,18000 sq.f.,2010,44.876710386838,-93.407170186895,address
3730,USA,Minnesota,Minneapolis,US Internet Robbinsdale,US Internet,Planned,"3819 W Broadway, Robbinsdale, Minnesota 55422",,4000 sq.f.,,45.024665462026,-93.331668834673,address
3731,USA,Minnesota,Minneapolis,Scannell Technology Park - Building 1,Scannell Properties,Planned,"90th St NE, Monticello, Minnesota 55362",,320000 sq.f.,,45.281027,-93.683210,address
3732,USA,Minnesota,Minneapolis,Cologix MIN3,Cologix,,"511 11th Ave S, Suite 200, Minneapolis, Minnesota 55415",,,,44.972381860868,-93.255588816877,address
3733,USA,Minnesota,Minneapolis,DataBank - 10300 6th Ave,DataBank,,"10300 6th Ave, Plymouth, Minnesota 55441",,,,44.985777180233,-93.410829145407,address
3734,USA,Minnesota,Minneapolis,ABcom,ABcom,,"213 Old Highway 8 SW, New Brighton, Minnesota 55112",,,,45.046400,-93.197350,address
3735,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 11,Tract,Planned,"2806 225th St W, Building 11, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3736,USA,Minnesota,Minneapolis,US Internet Minnetonka,US Internet,,"12450 Wayzata Blvd, Minnetonka, Minnesota 55305",,,,44.971345008517,-93.436764000377,address
3737,USA,Minnesota,Minneapolis,LightEdge - Minneapolis I,LightEdge,,"1708 West Creek Lane, Chaska, Minnesota 55318",3.6 MW,"30,000 sq.f.",,44.80614346347,-93.634759258121,address
3738,USA,Minnesota,Minneapolis,EdgeConneX Minneapolis - EDCMSP01,EdgeConneX,,"6875 Shady Oak Rd, Eden Prairie, Minnesota 55344",2.5 MW,"14,935 sq.f.",,44.878923489826,-93.405027840279,address
3739,USA,Minnesota,Minneapolis,Cogent Data Center - Minneapolis,"Cogent Communications, Inc.",,"1001 3rd Ave S, Suite 502, Minneapolis, Minnesota 55404",0.5 MW,"7,650 sq.f.",,44.972138443777,-93.270543573613,address
3740,USA,Minnesota,Minneapolis,Farmington Technology Park,Tract,Planned,"2830 220th St W / 2806 225th St W, Farmington, Minnesota 55024",,,,44.640396,-93.145209,address
3741,USA,Minnesota,Minneapolis,Farmington Technology Park - Building 12,Tract,Planned,"2806 225th St W, Building 12, Farmington, Minnesota 55024",,,,44.623233021025,-93.117552725382,address
3742,USA,Minnesota,Minneapolis,Meta Rosemount Data Center,Meta,Under Construction,"1367 145th St E, Rosemount, Minnesota 55068",,715000 sq.f.,,44.739078762164,-93.059849764139,address
3743,USA,Minnesota,Minneapolis,DataBank MSP2 - East Twin Cities,DataBank,,"3255 Neil Armstrong Boulevard, Eagan, Minnesota 55121",5 MW,"48,860 sq.f.",2014,44.837519163599,-93.145331985724,address
3744,USA,Minnesota,Minneapolis,Scannell Technology Park - Building 4,Scannell Properties,Planned,"90th St NE, Monticello, Minnesota 55362",,320000 sq.f.,,45.281027,-93.683210,address
3745,USA,Minnesota,Saint Paul,H5 Data Centers Minneapolis,H5 Data Centers,,"1125 Energy Park Dr, Saint Paul, Minnesota 55108",,"42,000 sq.f.",,44.970584083012,-93.14719273185,address
3746,USA,Minnesota,Bemidji,PBC Bemidji Data Center,Paul Bunyan Communications,,"1831 Anne St NW, Bemidji, Minnesota 56601",,,,47.505154074036,-94.907683137181,address
3747,USA,Minnesota,Cambridge Mn,"RevNet Cambridge - Revelation Network Management, Inc.","Revelation Network Management, Inc.",,"1100 16th Ave SE, Cambridge, Minnesota 55008",,,,45.558900,-93.211360,address
3748,USA,Minnesota,Braham,Integris Braham,Integris,,"205 2nd Street SW, Braham, Minnesota 55006",,,,45.723963709969,-93.172941034929,address
3749,USA,Virginia,Dulles,Amazon AWS IAD - 24234 Quail,Amazon AWS,Under Construction,"24234 Quail Ridge Ln, Aldie, Virginia 20105",,,,38.945734076416,-77.558852825365,address
3750,USA,Virginia,Dulles,Amazon AWS IAD - 42949 Fadeley,Amazon AWS,,"42949 Fadeley Ln, Dulles, Virginia 20166",,,,38.949260,-77.519810,address
3751,USA,Virginia,Dulles,Amazon AWS IAD - Platform & Old Ox Campus,Amazon AWS,,"Platform Plz / Old Ox Rd, Dulles, Virginia 20166",,,,38.984980,-77.449979,address
3752,USA,Virginia,Dulles,Amazon AWS IAD - Kipper Campus,Amazon AWS,,"22370-22420 Kipper Dr, Dulles, Virginia 20166",,,,38.996831,-77.435812,address
3753,USA,Virginia,Dulles,Amazon AWS IAD - 43855 Light Speed Plz,Amazon AWS,Planned,"43855 Light Speed Plz, Building C, Dulles, Virginia 20166",,,,38.980660,-77.495690,address
3754,USA,Virginia,Dulles,Amazon AWS IAD - 43765 Light Speed Plz,Amazon AWS,Planned,"43765 Light Speed Plz, Building D, Dulles, Virginia 20166",,,,38.978930,-77.494720,address
3755,USA,Virginia,Dulles,Amazon AWS IAD - 42800 Fadeley,Amazon AWS,,"42800 Fadeley Ln, Dulles, Virginia 20166",,,,38.949260,-77.519810,address
3756,USA,Virginia,Dulles,Amazon AWS IAD - 22940 Platform,Amazon AWS,,"22940 Platform Plz, Dulles, Virginia 20166",,,,38.981570,-77.419390,address
3757,USA,Virginia,Dulles,Yondr Loundoun County DC1,Yondr Group,,"24171 Youngwood Ln, Aldie, Virginia 20105",48 MW,,2024,38.950165858362,-77.548250201944,address
3758,USA,Virginia,Dulles,Old Ox Road,Digital Realty,Planned,"Old Ox Road, Dulles, Virginia 20166",,,,38.984980,-77.449979,address
3759,USA,Virginia,Dulles,Amazon AWS IAD - 45775 Old Ox,Amazon AWS,,"45775 Old Ox Rd, Dulles, Virginia 20166",,,,38.978014246741,-77.420484467818,address
3760,USA,Virginia,Dulles,Amazon AWS IAD - Light Speed Plz Campus,Amazon AWS,,"43649-43975 Light Speed Plz, Dulles, Virginia 20166",,,,38.979642,-77.493723,address
3761,USA,Virginia,Dulles,PowerHouse Arcola - Building B,PowerHouse Data Centers,Planned,"24408 Stone Springs Blvd, Arcola, Virginia 20166",,,,38.942190,-77.537080,address
3762,USA,Virginia,Dulles,Amazon AWS IAD - 42948 Fadeley,Amazon AWS,,"42948 Fadeley Ln, Dulles, Virginia 20166",,,,38.948860,-77.521010,address
3763,USA,Virginia,Dulles,Yondr Loundoun County DC2,Yondr Group,,"24171 Youngwood Ln, Aldie, Virginia 20105",48 MW,,,38.950165858362,-77.548250201944,address
3764,USA,Virginia,Dulles,Amazon AWS IAD - Fadeley & Woodside Campus,Amazon AWS,,"Fadeley Ln / Woodside Ln, Dulles, Virginia 20166",,,,39.007075,-77.437627,address
3765,USA,Virginia,Dulles,43704 Efficiency (IAD44),Digital Realty,,"43704 Efficiency Dr, Dulles, Virginia 20166",,"553,000 sq.f.",,38.960547,-77.491295,address
3766,USA,Virginia,Dulles,Amazon AWS IAD - 24185 Upper Woodside,Amazon AWS,,"24185 Upper Woodside Ln, Dulles, Virginia 20166",,,,38.947920,-77.522960,address
3767,USA,Virginia,Dulles,Amazon AWS IAD - 43764 Light Speed Plz,Amazon AWS,,"43764 Light Speed Plz, Building E, Dulles, Virginia 20166",,,,38.977850,-77.493855,address
3768,USA,Virginia,Dulles,PowerHouse Arcola - Building A,PowerHouse Data Centers,Planned,"24408 Stone Springs Blvd, Arcola, Virginia 20166",,,,38.942190,-77.537080,address
3769,USA,Virginia,Dulles,Amazon AWS IAD - 24178 Upper Woodside,Amazon AWS,,"24178 Upper Woodside Ln, Dulles, Virginia 20166",,,,38.948570,-77.521860,address
3770,USA,Virginia,Dulles,Amazon AWS IAD - 24244 Quail,Amazon AWS,,"24244 Quail Ridge Ln, Aldie, Virginia 20105",,,,38.945886888675,-77.558816706098,address
3771,USA,Virginia,Dulles,Amazon AWS IAD - 41992 John Mosby,Amazon AWS,Planned,"41992 John Mosby Hwy, Aldie, Virginia 20105",,,,38.94993048905,-77.571869622107,address
3772,USA,Virginia,Dulles,Digital Dulles Campus,Digital Realty,,"Old Ox Road / Efficiency Dr, Dulles, Virginia 20166",,,,38.984980,-77.449979,address
3773,USA,Virginia,Dulles,Amazon AWS IAD - 22900 Platform,Amazon AWS,,"22900 Platform Plz, Dulles, Virginia 20166",,,,38.981314,-77.417629,address
3774,USA,Virginia,Dulles,22262 Cloud Plz,Sentinel Datacenters,,"22262 Cloud Plaza, Dulles, Virginia 20166",46 MW,,2019,39.000485,-77.439822,address
3775,USA,Virginia,Dulles,Amazon AWS IAD - 43975 Light Speed Plz,Amazon AWS,,"43975 Light Speed Plz, Building A, Dulles, Virginia 20166",,,,38.981110,-77.494230,address
3776,USA,Virginia,Dulles,Amazon AWS IAD - 24224 Quail,Amazon AWS,,"24224 Quail Ridge Ln, Aldie, Virginia 20105",,,,38.945581264158,-77.558888944631,address
3777,USA,Virginia,Dulles,PowerHouse Arcola Campus,PowerHouse Data Centers,Planned,"24408 Stone Springs Blvd, Arcola, Virginia 20166",165 MW,,,38.942190,-77.537080,address
3778,USA,Virginia,Dulles,Amazon AWS IAD - Quail Campus,Amazon AWS,,"24214-24244 Quail Ridge Ln, Aldie, Virginia 20105",,,,38.945886888675,-77.558816706098,address
3779,USA,Virginia,Dulles,Amazon AWS IAD - 43649 Light Speed Plz,Amazon AWS,Planned,"43649 Light Speed Plz, Building B, Dulles, Virginia 20166",,,,38.979642,-77.493723,address
3780,USA,Virginia,Dulles,Amazon AWS IAD - 24214 Quail,Amazon AWS,Under Construction,"24214 Quail Ridge Ln, Aldie, Virginia 20105",,,,38.945427466089,-77.558928015722,address
3781,USA,Virginia,Dulles,Amazon AWS IAD - 22370 Kipper,Amazon AWS,,"22370 Kipper Dr, Dulles, Virginia 20166",,,2020,38.996831,-77.435812,address
3782,USA,Virginia,Dulles,Amazon AWS IAD - 45795 Old Ox,Amazon AWS,Under Construction,"45795 Old Ox Rd, Dulles, Virginia 20166",,,,38.978024025674,-77.419365899815,address
3783,USA,Virginia,Dulles,Amazon AWS IAD - 22420 Kipper,Amazon AWS,,"22420 Kipper Dr, Dulles, Virginia 20166",,,2021,38.994943,-77.435395,address
3784,USA,Virginia,Dulles,Amazon AWS IAD - 42090 Reeds Farm Ln,Amazon AWS,Under Construction,"42090 Reeds Farm Ln, Stone Ridge, Virginia 20105",,,,38.944450,-77.549360,address
3785,USA,Virginia,Dulles,Amazon AWS IAD - 22890 Platform,Amazon AWS,,"22890 Platform Plz, Dulles, Virginia 20166",,,,38.982400,-77.416800,address
3786,USA,Virginia,Dulles,Yondr Loundoun County Campus,Yondr Group,,"24171 Youngwood Ln, Aldie, Virginia 20105",336 MW,,,38.950165858362,-77.548250201944,address
3787,USA,Virginia,Fredericksburg,Amazon AWS IAD - Carters Store Tech Campus,Amazon AWS,Planned,"8432 Flippo Drive, Fredericksburg, Virginia 22408",,,,38.191048670483,-77.468573319797,address
3788,USA,Virginia,Fredericksburg,Amazon AWS IAD - 125 Old Potomac Church Rd,Amazon AWS,Under Construction,"125 Old Potomac Church Rd, Stafford, Virginia 22554",,,,38.409563439342,-77.407271436829,address
3789,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 5,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3790,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 13,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3791,USA,Virginia,Fredericksburg,PowerHouse 95 - Building 1,PowerHouse Data Centers,Under Construction,"Overview Dr & Cosner Dr, Fredericksburg, Virginia 22408",,,,38.223194,-77.482746,address
3792,USA,Virginia,Fredericksburg,PowerHouse 95 Campus,PowerHouse Data Centers,Under Construction,"Overview Dr & Cosner Dr, Fredericksburg, Virginia 22408",800 MW,,,38.223194,-77.482746,address
3793,USA,Virginia,Fredericksburg,Project Sisson DC11,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3794,USA,Virginia,Fredericksburg,Project Sisson DC13,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3795,USA,Virginia,Fredericksburg,PowerHouse 95 - Building 6,PowerHouse Data Centers,Planned,"Overview Dr & Cosner Dr, Fredericksburg, Virginia 22408",,,,38.223194,-77.482746,address
3796,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 15,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3797,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 7,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3798,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 17,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3799,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 21,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3800,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 19,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3801,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 18,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3802,USA,Virginia,Fredericksburg,PowerHouse 95 - Building 5,PowerHouse Data Centers,Planned,"Overview Dr & Cosner Dr, Fredericksburg, Virginia 22408",,,,38.223194,-77.482746,address
3803,USA,Virginia,Fredericksburg,CleanArc VA1-3,CleanArc Data Centers,Under Construction,"18188 Bazaar Ave, Ruther Glen, Virginia 22546",,,,38.013851655622,-77.494643900529,address
3804,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 8,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3805,USA,Virginia,Fredericksburg,CleanArc VA1-1,CleanArc Data Centers,Under Construction,"18188 Bazaar Ave, Ruther Glen, Virginia 22546",,,,38.013851655622,-77.494643900529,address
3806,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 14,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3807,USA,Virginia,Fredericksburg,Project Sisson DC1,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3808,USA,Virginia,Fredericksburg,Project Sisson DC7,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3809,USA,Virginia,Fredericksburg,Amazon AWS IAD - Hunters Ridge Campus,Amazon AWS,Planned,"4110 Overview Drive, Cosner's Corner, Virginia 22408",,,,38.224804424335,-77.474194969509,address
3810,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 20,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3811,USA,Virginia,Fredericksburg,CleanArc VA1 Campus,CleanArc Data Centers,Under Construction,"18188 Bazaar Ave, Ruther Glen, Virginia 22546",900 MW,,,38.013851655622,-77.494643900529,address
3812,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 12,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3813,USA,Virginia,Fredericksburg,Project Sisson DC14,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3814,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 23,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3815,USA,Virginia,Fredericksburg,Amazon AWS IAD - Birchwood Drive Campus,Amazon AWS,Planned,"10900 Birchwood Dr, King George, Virginia 22485",,,,38.262114895679,-77.310547828272,address
3816,USA,Virginia,Fredericksburg,Project Sisson DC9,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3817,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 22,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3818,USA,Virginia,Fredericksburg,Project Sisson DC2,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3819,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 1,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
3820,USA,Virginia,Fredericksburg,PowerHouse 95 - Building 2,PowerHouse Data Centers,Under Construction,"Overview Dr & Cosner Dr, Fredericksburg, Virginia 22408",,,,38.223194,-77.482746,address
3821,USA,Virginia,Fredericksburg,STACK Infrastructure Fredericksburg,STACK INFRASTRUCTURE,Planned,"3050 Gordon W Shelton Blvd, Fredericksburg, Virginia 22401",,,,38.316977,-77.515633,address
3822,USA,Virginia,Fredericksburg,Project Sisson DC15,Peterson Companies,Planned,"Kings Hwy (VA-3), Fredericksburg, Virginia 22405",,,,38.350444453745,-77.476855548958,address
3823,USA,Virginia,Fredericksburg,Stafford Technology Campus - Building 16,STACK INFRASTRUCTURE,Planned,"E. Richmond Hwy, opp Sage Ln & Eskimo, Stafford, Virginia 22554",,,,37.535871,-77.434646,address
